doi,subject_scheme,subject_name
10.1001/jama.2017.0972,altmetric,medicine
10.1001/jama.2017.0972,scopus,Medicine
10.1001/jama.2017.0972,scopus,Health Sciences
10.1001/jama.2017.0972,era,Medical And Health Sciences
10.1371/journal.pcbi.1002425,altmetric,computationalbiology
10.1371/journal.pcbi.1002425,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1371/journal.pcbi.1002425,scopus,Agricultural and Biological Sciences
10.1371/journal.pcbi.1002425,scopus,Neuroscience
10.1371/journal.pcbi.1002425,scopus,Physical Sciences
10.1371/journal.pcbi.1002425,scopus,Life Sciences
10.1371/journal.pcbi.1002425,scopus,Computer Science
10.1371/journal.pcbi.1002425,scopus,Mathematics
10.1371/journal.pcbi.1002425,scopus,Environmental Science
10.1371/journal.pcbi.1002425,era,Biological Sciences
10.1371/journal.pcbi.1002425,era,Information And Computing Sciences
10.1371/journal.pcbi.1002425,era,Mathematical Sciences
10.1136/archdischild-2016-311530,altmetric,pediatrics
10.1136/archdischild-2016-311530,scopus,Medicine
10.1136/archdischild-2016-311530,scopus,Health Sciences
10.1136/archdischild-2016-311530,era,Clinical Sciences
10.1136/archdischild-2016-311530,era,Paediatrics And Reproductive Medicine
10.1136/archdischild-2016-311530,era,Public Health And Health Services
10.1257/jep.28.4.23,altmetric,healthservices
10.1257/jep.28.4.23,scopus,Social Sciences
10.1257/jep.28.4.23,scopus,"Economics, Econometrics and Finance"
10.1257/jep.28.4.23,era,Economics
10.1136/jech-2011-200375,altmetric,epidemiology
10.1136/jech-2011-200375,altmetric,healthservices
10.1136/jech-2011-200375,altmetric,publichealth
10.1136/jech-2011-200375,scopus,Medicine
10.1136/jech-2011-200375,scopus,Health Sciences
10.1136/jech-2011-200375,era,Public Health And Health Services
10.1136/jech-2011-200375,era,Human Geography
10.1370/afm.1377,altmetric,primaryhealthcare
10.1370/afm.1377,scopus,Medicine
10.1370/afm.1377,scopus,Health Sciences
10.1370/afm.1377,era,Medical And Health Sciences
10.1370/afm.1377,era,Studies In Human Society
10.1370/afm.1377,era,Philosophy And Religious Studies
10.1056/nejmra1204699,altmetric,medicine
10.1056/nejmra1204699,scopus,Medicine
10.1056/nejmra1204699,scopus,Health Sciences
10.1056/nejmra1204699,era,Medical And Health Sciences
10.1007/s13280-011-0222-9,altmetric,environmentalhealth
10.1007/s13280-011-0222-9,scopus,Social Sciences
10.1007/s13280-011-0222-9,scopus,Environmental Science
10.1007/s13280-011-0222-9,scopus,Physical Sciences
10.1007/s13280-011-0222-9,era,Multidisciplinary
10.1371/journal.pone.0096480,altmetric,medicine
10.1371/journal.pone.0096480,altmetric,science
10.1371/journal.pone.0096480,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1371/journal.pone.0096480,scopus,Health Sciences
10.1371/journal.pone.0096480,scopus,Life Sciences
10.1371/journal.pone.0096480,scopus,Agricultural and Biological Sciences
10.1371/journal.pone.0096480,scopus,Medicine
10.1371/journal.pone.0096480,era,Multidisciplinary
10.1016/j.vaccine.2013.09.063,scopus,Veterinary
10.1016/j.vaccine.2013.09.063,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1016/j.vaccine.2013.09.063,scopus,Health Sciences
10.1016/j.vaccine.2013.09.063,scopus,Life Sciences
10.1016/j.vaccine.2013.09.063,scopus,Medicine
10.1016/j.vaccine.2013.09.063,scopus,Immunology and Microbiology
10.1016/j.vaccine.2013.09.063,era,Biological Sciences
10.1016/j.vaccine.2013.09.063,era,Agricultural And Veterinary Sciences
10.1016/j.vaccine.2013.09.063,era,Medical And Health Sciences
10.1038/ng.2477,altmetric,geneticsmedical
10.1038/ng.2477,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1038/ng.2477,scopus,Life Sciences
10.1038/ng.2477,era,Medical And Health Sciences
10.1038/ng.2477,era,Biological Sciences
10.1016/s0140-6736(12)60736-3,altmetric,medicine
10.1016/s0140-6736(12)60736-3,scopus,Medicine
10.1016/s0140-6736(12)60736-3,scopus,Health Sciences
10.1016/s0140-6736(12)60736-3,era,Medical And Health Sciences
10.1371/journal.pone.0055581,altmetric,medicine
10.1371/journal.pone.0055581,altmetric,science
10.1371/journal.pone.0055581,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1371/journal.pone.0055581,scopus,Health Sciences
10.1371/journal.pone.0055581,scopus,Life Sciences
10.1371/journal.pone.0055581,scopus,Agricultural and Biological Sciences
10.1371/journal.pone.0055581,scopus,Medicine
10.1371/journal.pone.0055581,era,Multidisciplinary
10.1038/nbt.2515,altmetric,biotechnology
10.1038/nbt.2515,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1038/nbt.2515,scopus,Chemical Engineering
10.1038/nbt.2515,scopus,Life Sciences
10.1038/nbt.2515,scopus,Physical Sciences
10.1038/nbt.2515,scopus,Engineering
10.1038/nbt.2515,scopus,Immunology and Microbiology
10.1038/nbt.2515,era,Multidisciplinary
10.2337/dc15-0710,altmetric,endocrinology
10.2337/dc15-0710,scopus,Medicine
10.2337/dc15-0710,scopus,Health Sciences
10.2337/dc15-0710,scopus,Nursing
10.2337/dc15-0710,era,Medical And Health Sciences
10.1371/journal.pone.0048482,altmetric,medicine
10.1371/journal.pone.0048482,altmetric,science
10.1371/journal.pone.0048482,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1371/journal.pone.0048482,scopus,Health Sciences
10.1371/journal.pone.0048482,scopus,Life Sciences
10.1371/journal.pone.0048482,scopus,Agricultural and Biological Sciences
10.1371/journal.pone.0048482,scopus,Medicine
10.1371/journal.pone.0048482,era,Multidisciplinary
10.1111/conl.12046,era,Multidisciplinary
10.1016/s0140-6736(14)61841-9,altmetric,medicine
10.1016/s0140-6736(14)61841-9,scopus,Medicine
10.1016/s0140-6736(14)61841-9,scopus,Health Sciences
10.1016/s0140-6736(14)61841-9,era,Medical And Health Sciences
10.1016/j.socscimed.2014.02.023,scopus,Social Sciences
10.1016/j.socscimed.2014.02.023,era,Public Health And Health Services
10.1016/j.socscimed.2014.02.023,era,Anthropology
10.1016/j.socscimed.2014.02.023,era,Sociology
10.1016/j.gloenvcha.2014.07.005,scopus,Social Sciences
10.1016/j.gloenvcha.2014.07.005,scopus,Environmental Science
10.1016/j.gloenvcha.2014.07.005,scopus,Physical Sciences
10.1016/j.gloenvcha.2014.07.005,era,Multidisciplinary
10.1037/a0026407,altmetric,psychology
10.1037/a0026407,scopus,Psychology
10.1037/a0026407,scopus,Social Sciences
10.1037/a0026407,scopus,Arts and Humanities
10.1037/a0026407,era,Psychology
10.1037/a0026407,era,Cognitive Science
10.1037/a0026407,era,Marketing
10.1017/s1537592711004907,scopus,Social Sciences
10.1017/s1537592711004907,era,Political Science
10.1503/cmaj.120832,altmetric,medicine
10.1503/cmaj.120832,scopus,Medicine
10.1503/cmaj.120832,scopus,Health Sciences
10.1503/cmaj.120832,era,Medical And Health Sciences
10.1017/s0033291714000385,altmetric,psychology
10.1017/s0033291714000385,scopus,Health Sciences
10.1017/s0033291714000385,scopus,Social Sciences
10.1017/s0033291714000385,scopus,Psychology
10.1017/s0033291714000385,scopus,Medicine
10.1017/s0033291714000385,era,Psychology
10.1017/s0033291714000385,era,Public Health And Health Services
10.1017/s0033291714000385,era,Neurosciences
10.1136/bmj.d7894,altmetric,medicine
10.1136/bmj.d7894,scopus,Medicine
10.1136/bmj.d7894,scopus,Health Sciences
10.1136/bmj.d7894,era,Public Health And Health Services
10.1038/ng.2616,altmetric,geneticsmedical
10.1038/ng.2616,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1038/ng.2616,scopus,Life Sciences
10.1038/ng.2616,era,Medical And Health Sciences
10.1038/ng.2616,era,Biological Sciences
10.1016/j.watres.2015.02.012,scopus,Environmental Science
10.1016/j.watres.2015.02.012,scopus,Physical Sciences
10.1016/j.watres.2015.02.012,era,Multidisciplinary
10.1371/journal.pone.0066454,altmetric,medicine
10.1371/journal.pone.0066454,altmetric,science
10.1371/journal.pone.0066454,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1371/journal.pone.0066454,scopus,Health Sciences
10.1371/journal.pone.0066454,scopus,Life Sciences
10.1371/journal.pone.0066454,scopus,Agricultural and Biological Sciences
10.1371/journal.pone.0066454,scopus,Medicine
10.1371/journal.pone.0066454,era,Multidisciplinary
10.1016/s1470-2045(12)70041-4,altmetric,neoplasms
10.1016/s1470-2045(12)70041-4,scopus,Medicine
10.1016/s1470-2045(12)70041-4,scopus,Health Sciences
10.1016/s1470-2045(12)70041-4,era,Oncology And Carcinogenesis
10.1016/s1474-4422(15)70016-5,altmetric,neurology
10.1016/s1474-4422(15)70016-5,scopus,Medicine
10.1016/s1474-4422(15)70016-5,scopus,Health Sciences
10.1016/s1474-4422(15)70016-5,era,Clinical Sciences
10.1016/s1474-4422(15)70016-5,era,Neurosciences
10.1136/archdischild-2013-304340,altmetric,pediatrics
10.1136/archdischild-2013-304340,scopus,Medicine
10.1136/archdischild-2013-304340,scopus,Health Sciences
10.1136/archdischild-2013-304340,era,Paediatrics And Reproductive Medicine
10.2165/11539180-000000000-00000,scopus,Medicine
10.2165/11539180-000000000-00000,scopus,Health Professions
10.2165/11539180-000000000-00000,scopus,Health Sciences
10.2165/11539180-000000000-00000,era,Human Movement And Sports Science
10.2165/11539180-000000000-00000,era,Mechanical Engineering
10.2165/11539180-000000000-00000,era,Curriculum And Pedagogy
10.1016/j.neubiorev.2013.03.022,altmetric,behavioralsciences
10.1016/j.neubiorev.2013.03.022,altmetric,neurology
10.1016/j.neubiorev.2013.03.022,scopus,Life Sciences
10.1016/j.neubiorev.2013.03.022,scopus,Social Sciences
10.1016/j.neubiorev.2013.03.022,scopus,Psychology
10.1016/j.neubiorev.2013.03.022,scopus,Neuroscience
10.1016/j.neubiorev.2013.03.022,era,Medical And Health Sciences
10.1016/j.neubiorev.2013.03.022,era,Psychology And Cognitive Sciences
10.1111/jcms.12212,scopus,Social Sciences
10.1111/jcms.12212,scopus,"Business, Management and Accounting"
10.1111/jcms.12212,scopus,"Economics, Econometrics and Finance"
10.1111/jcms.12212,era,Policy And Administration
10.1111/jcms.12212,era,Political Science
10.1111/jcms.12212,era,Law
10.1111/conl.12060,era,Multidisciplinary
10.1371/journal.pone.0049933,altmetric,medicine
10.1371/journal.pone.0049933,altmetric,science
10.1371/journal.pone.0049933,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1371/journal.pone.0049933,scopus,Health Sciences
10.1371/journal.pone.0049933,scopus,Life Sciences
10.1371/journal.pone.0049933,scopus,Agricultural and Biological Sciences
10.1371/journal.pone.0049933,scopus,Medicine
10.1371/journal.pone.0049933,era,Multidisciplinary
10.1136/practneurol-2015-001139,altmetric,neurology
10.1136/practneurol-2015-001139,scopus,Medicine
10.1136/practneurol-2015-001139,scopus,Health Sciences
10.1136/practneurol-2015-001139,era,Medical And Health Sciences
10.1136/practneurol-2015-001139,era,Psychology And Cognitive Sciences
10.1016/j.respol.2012.09.007,scopus,"Business, Management and Accounting"
10.1016/j.respol.2012.09.007,scopus,Physical Sciences
10.1016/j.respol.2012.09.007,scopus,Social Sciences
10.1016/j.respol.2012.09.007,scopus,Engineering
10.1016/j.respol.2012.09.007,scopus,Decision Sciences
10.1016/j.respol.2012.09.007,era,Business And Management
10.1136/gutjnl-2013-305372,altmetric,gastroenterology
10.1136/gutjnl-2013-305372,scopus,Medicine
10.1136/gutjnl-2013-305372,scopus,Health Sciences
10.1136/gutjnl-2013-305372,era,Clinical Sciences
10.1136/gutjnl-2013-305372,era,Paediatrics And Reproductive Medicine
10.2337/dc11-1631,altmetric,endocrinology
10.2337/dc11-1631,scopus,Medicine
10.2337/dc11-1631,scopus,Health Sciences
10.2337/dc11-1631,scopus,Nursing
10.2337/dc11-1631,era,Medical And Health Sciences
10.1002/ana.24362,altmetric,neurology
10.1002/ana.24362,scopus,Health Sciences
10.1002/ana.24362,scopus,Life Sciences
10.1002/ana.24362,scopus,Medicine
10.1002/ana.24362,scopus,Neuroscience
10.1002/ana.24362,era,Clinical Sciences
10.1002/ana.24362,era,Neurosciences
10.1111/ecoj.12153,scopus,Social Sciences
10.1111/ecoj.12153,scopus,"Economics, Econometrics and Finance"
10.1111/ecoj.12153,era,Economics
10.1007/s12571-013-0294-4,springer,Agriculture
10.1007/s12571-013-0294-4,springer,"Environment, general"
10.1007/s12571-013-0294-4,springer,Food Science
10.1007/s12571-013-0294-4,springer,Life Sciences
10.1007/s12571-013-0294-4,springer,Plant Sciences
10.1007/s12571-013-0294-4,springer,Social Policy
10.1007/s12571-013-0294-4,springer,"Social Sciences, general"
10.1016/j.maturitas.2013.05.013,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1016/j.maturitas.2013.05.013,scopus,Health Sciences
10.1016/j.maturitas.2013.05.013,scopus,Life Sciences
10.1016/j.maturitas.2013.05.013,scopus,Medicine
10.1016/j.maturitas.2013.05.013,era,Clinical Sciences
10.1016/j.maturitas.2013.05.013,era,Paediatrics And Reproductive Medicine
10.1371/journal.pone.0031578,altmetric,medicine
10.1371/journal.pone.0031578,altmetric,science
10.1371/journal.pone.0031578,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1371/journal.pone.0031578,scopus,Health Sciences
10.1371/journal.pone.0031578,scopus,Life Sciences
10.1371/journal.pone.0031578,scopus,Agricultural and Biological Sciences
10.1371/journal.pone.0031578,scopus,Medicine
10.1371/journal.pone.0031578,era,Multidisciplinary
10.1016/j.jalz.2015.11.001,altmetric,psychiatry
10.1016/j.jalz.2015.11.001,altmetric,neurology
10.1016/j.jalz.2015.11.001,scopus,Health Sciences
10.1016/j.jalz.2015.11.001,scopus,Life Sciences
10.1016/j.jalz.2015.11.001,scopus,Medicine
10.1016/j.jalz.2015.11.001,scopus,Neuroscience
10.1016/j.jalz.2015.11.001,era,Neurosciences
10.1016/j.jalz.2015.11.001,era,Clinical Sciences
10.1002/art.37715,altmetric,rheumatology
10.1002/art.37715,scopus,Health Sciences
10.1002/art.37715,scopus,Life Sciences
10.1002/art.37715,scopus,Medicine
10.1002/art.37715,scopus,Immunology and Microbiology
10.1111/j.1467-985x.2012.01043.x,scopus,Physical Sciences
10.1111/j.1467-985x.2012.01043.x,scopus,"Economics, Econometrics and Finance"
10.1111/j.1467-985x.2012.01043.x,scopus,Social Sciences
10.1111/j.1467-985x.2012.01043.x,scopus,Mathematics
10.1111/j.1467-985x.2012.01043.x,scopus,Decision Sciences
10.1111/j.1467-985x.2012.01043.x,era,Statistics
10.1111/j.1467-985x.2012.01043.x,era,Econometrics
10.1098/rspb.2012.0313,altmetric,biology
10.1098/rspb.2012.0313,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1098/rspb.2012.0313,scopus,Medicine
10.1098/rspb.2012.0313,scopus,Agricultural and Biological Sciences
10.1098/rspb.2012.0313,scopus,Immunology and Microbiology
10.1098/rspb.2012.0313,scopus,Health Sciences
10.1098/rspb.2012.0313,scopus,Physical Sciences
10.1098/rspb.2012.0313,scopus,Life Sciences
10.1098/rspb.2012.0313,scopus,Environmental Science
10.1098/rspb.2012.0313,era,Biological Sciences
10.1098/rspb.2012.0313,era,Medical And Health Sciences
10.1098/rspb.2012.0313,era,Agricultural And Veterinary Sciences
10.1080/09613218.2012.690952,scopus,Physical Sciences
10.1080/09613218.2012.690952,scopus,Engineering
10.1080/09613218.2012.690952,era,Architecture
10.1080/09613218.2012.690952,era,Building
10.1111/obr.12105,altmetric,metabolism
10.1111/obr.12105,scopus,Medicine
10.1111/obr.12105,scopus,Health Sciences
10.1111/obr.12105,era,Medical And Health Sciences
10.1111/obr.12105,era,Psychology And Cognitive Sciences
10.1016/s0140-6736(11)61816-3,altmetric,medicine
10.1016/s0140-6736(11)61816-3,scopus,Medicine
10.1016/s0140-6736(11)61816-3,scopus,Health Sciences
10.1016/s0140-6736(11)61816-3,era,Medical And Health Sciences
10.1038/nm.3773,altmetric,molecularbiology
10.1038/nm.3773,altmetric,medicine
10.1038/nm.3773,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1038/nm.3773,scopus,Health Sciences
10.1038/nm.3773,scopus,Life Sciences
10.1038/nm.3773,scopus,Medicine
10.1038/nm.3773,npg,Cancer immunotherapy
10.1038/nm.3773,npg,Immunotherapy
10.1038/nm.3773,npg,Tumour immunology
10.1038/nm.3773,npg,Melanoma
10.1038/nm.3773,era,Medical And Health Sciences
10.3201/eid2204.150531,altmetric,communicablediseases
10.3201/eid2204.150531,scopus,Medicine
10.3201/eid2204.150531,scopus,Health Sciences
10.3201/eid2204.150531,era,Medical Microbiology
10.3201/eid2204.150531,era,Public Health And Health Services
10.3201/eid2204.150531,era,Clinical Sciences
10.5194/tc-7-499-2013,scopus,Environmental Science
10.5194/tc-7-499-2013,scopus,Earth and Planetary Sciences
10.5194/tc-7-499-2013,scopus,Physical Sciences
10.5194/tc-7-499-2013,era,Oceanography
10.5194/tc-7-499-2013,era,Physical Geography And Environmental Geoscience
10.1136/sextrans-2014-051561,altmetric,sexuallytransmitteddiseases
10.1136/sextrans-2014-051561,scopus,Medicine
10.1136/sextrans-2014-051561,scopus,Health Sciences
10.1136/sextrans-2014-051561,era,Clinical Sciences
10.1136/sextrans-2014-051561,era,Public Health And Health Services
10.1136/sextrans-2014-051561,era,Medical Microbiology
10.1016/j.brat.2012.10.001,scopus,Health Sciences
10.1016/j.brat.2012.10.001,scopus,Social Sciences
10.1016/j.brat.2012.10.001,scopus,Psychology
10.1016/j.brat.2012.10.001,scopus,Medicine
10.1016/j.brat.2012.10.001,era,Psychology
10.1016/j.brat.2012.10.001,era,Business And Management
10.1111/conl.12314,era,Multidisciplinary
10.1016/s0140-6736(15)00528-0,altmetric,medicine
10.1016/s0140-6736(15)00528-0,scopus,Medicine
10.1016/s0140-6736(15)00528-0,scopus,Health Sciences
10.1016/s0140-6736(15)00528-0,era,Medical And Health Sciences
10.1111/j.1523-1739.2008.00914.x,altmetric,environmentalhealth
10.1111/j.1523-1739.2008.00914.x,scopus,Physical Sciences
10.1111/j.1523-1739.2008.00914.x,scopus,Life Sciences
10.1111/j.1523-1739.2008.00914.x,scopus,Agricultural and Biological Sciences
10.1111/j.1523-1739.2008.00914.x,scopus,Environmental Science
10.1111/j.1523-1739.2008.00914.x,era,Environmental Sciences
10.1111/j.1523-1739.2008.00914.x,era,Biological Sciences
10.1111/j.1523-1739.2008.00914.x,era,Agricultural And Veterinary Sciences
10.1016/j.chiabu.2007.03.021,scopus,Health Sciences
10.1016/j.chiabu.2007.03.021,scopus,Social Sciences
10.1016/j.chiabu.2007.03.021,scopus,Psychology
10.1016/j.chiabu.2007.03.021,scopus,Medicine
10.1016/j.chiabu.2007.03.021,era,Psychology
10.1016/j.chiabu.2007.03.021,era,Social Work
10.1080/17565529.2013.867247,era,Environmental Sciences
10.1080/17565529.2013.867247,era,Studies In Human Society
10.1371/journal.pone.0051759,altmetric,medicine
10.1371/journal.pone.0051759,altmetric,science
10.1371/journal.pone.0051759,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1371/journal.pone.0051759,scopus,Health Sciences
10.1371/journal.pone.0051759,scopus,Life Sciences
10.1371/journal.pone.0051759,scopus,Agricultural and Biological Sciences
10.1371/journal.pone.0051759,scopus,Medicine
10.1371/journal.pone.0051759,era,Multidisciplinary
10.1016/j.nutres.2013.01.004,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1016/j.nutres.2013.01.004,scopus,Health Sciences
10.1016/j.nutres.2013.01.004,scopus,Nursing
10.1016/j.nutres.2013.01.004,scopus,Life Sciences
10.1016/j.nutres.2013.01.004,scopus,Medicine
10.1016/j.nutres.2013.01.004,era,Nutrition And Dietetics
10.1016/j.ejca.2014.10.027,altmetric,neoplasms
10.1016/j.ejca.2014.10.027,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1016/j.ejca.2014.10.027,scopus,Health Sciences
10.1016/j.ejca.2014.10.027,scopus,Life Sciences
10.1016/j.ejca.2014.10.027,scopus,Medicine
10.1016/j.ejca.2014.10.027,era,Oncology And Carcinogenesis
10.1016/j.cub.2016.02.041,altmetric,biology
10.1016/j.cub.2016.02.041,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1016/j.cub.2016.02.041,scopus,Agricultural and Biological Sciences
10.1016/j.cub.2016.02.041,scopus,Life Sciences
10.1016/j.cub.2016.02.041,era,Biological Sciences
10.1016/j.cub.2016.02.041,era,Medical And Health Sciences
10.1016/j.cub.2016.02.041,era,Psychology And Cognitive Sciences
10.1093/pubmed/fdu033,altmetric,publichealth
10.1093/pubmed/fdu033,scopus,Medicine
10.1093/pubmed/fdu033,scopus,Health Sciences
10.1093/pubmed/fdu033,era,Public Health And Health Services
10.1038/nrg3435,altmetric,genetics
10.1038/nrg3435,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1038/nrg3435,scopus,Health Sciences
10.1038/nrg3435,scopus,Life Sciences
10.1038/nrg3435,scopus,Medicine
10.1038/nrg3435,era,Genetics
10.1371/journal.pone.0051462,altmetric,medicine
10.1371/journal.pone.0051462,altmetric,science
10.1371/journal.pone.0051462,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1371/journal.pone.0051462,scopus,Health Sciences
10.1371/journal.pone.0051462,scopus,Life Sciences
10.1371/journal.pone.0051462,scopus,Agricultural and Biological Sciences
10.1371/journal.pone.0051462,scopus,Medicine
10.1371/journal.pone.0051462,era,Multidisciplinary
10.1016/s1473-3099(12)70277-3,altmetric,communicablediseases
10.1016/s1473-3099(12)70277-3,scopus,Medicine
10.1016/s1473-3099(12)70277-3,scopus,Health Sciences
10.1016/s1473-3099(12)70277-3,era,Clinical Sciences
10.1016/s1473-3099(12)70277-3,era,Medical Microbiology
10.1002/aur.1441,altmetric,psychiatry
10.1002/aur.1441,scopus,Medicine
10.1002/aur.1441,scopus,Health Sciences
10.1002/aur.1441,era,Clinical Sciences
10.1002/aur.1441,era,Neurosciences
10.1002/aur.1441,era,Psychology
10.1136/vr.102975,scopus,Veterinary
10.1136/vr.102975,scopus,Health Sciences
10.1136/vr.102975,era,Veterinary Sciences
10.1371/journal.pone.0036078,altmetric,medicine
10.1371/journal.pone.0036078,altmetric,science
10.1371/journal.pone.0036078,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1371/journal.pone.0036078,scopus,Health Sciences
10.1371/journal.pone.0036078,scopus,Life Sciences
10.1371/journal.pone.0036078,scopus,Agricultural and Biological Sciences
10.1371/journal.pone.0036078,scopus,Medicine
10.1371/journal.pone.0036078,era,Multidisciplinary
10.1371/journal.pone.0043217,altmetric,medicine
10.1371/journal.pone.0043217,altmetric,science
10.1371/journal.pone.0043217,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1371/journal.pone.0043217,scopus,Health Sciences
10.1371/journal.pone.0043217,scopus,Life Sciences
10.1371/journal.pone.0043217,scopus,Agricultural and Biological Sciences
10.1371/journal.pone.0043217,scopus,Medicine
10.1371/journal.pone.0043217,era,Multidisciplinary
10.1111/j.1467-789x.2012.01017.x,altmetric,metabolism
10.1111/j.1467-789x.2012.01017.x,scopus,Medicine
10.1111/j.1467-789x.2012.01017.x,scopus,Health Sciences
10.1111/j.1467-789x.2012.01017.x,era,Medical And Health Sciences
10.1111/j.1467-789x.2012.01017.x,era,Psychology And Cognitive Sciences
10.1186/s12916-014-0194-2,altmetric,medicine
10.1186/s12916-014-0194-2,scopus,Medicine
10.1186/s12916-014-0194-2,scopus,Health Sciences
10.1186/s12916-014-0194-2,era,Medical And Health Sciences
10.1016/j.actao.2013.03.005,scopus,Physical Sciences
10.1016/j.actao.2013.03.005,scopus,Life Sciences
10.1016/j.actao.2013.03.005,scopus,Agricultural and Biological Sciences
10.1016/j.actao.2013.03.005,scopus,Environmental Science
10.1016/j.actao.2013.03.005,era,Ecology
10.1002/bjs.8897,altmetric,generalsurgery
10.1002/bjs.8897,scopus,Medicine
10.1002/bjs.8897,scopus,Health Sciences
10.1093/emboj/17.22.6739,altmetric,molecularbiology
10.1093/emboj/17.22.6739,altmetric,biotechnology
10.1093/emboj/17.22.6739,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1093/emboj/17.22.6739,scopus,Life Sciences
10.1093/emboj/17.22.6739,scopus,Neuroscience
10.1093/emboj/17.22.6739,scopus,Immunology and Microbiology
10.1093/emboj/17.22.6739,era,Biological Sciences
10.1093/emboj/17.22.6739,era,Information And Computing Sciences
10.1093/emboj/17.22.6739,era,Medical And Health Sciences
10.3945/ajcn.112.045088,altmetric,nutritionalsciences
10.3945/ajcn.112.045088,scopus,Medicine
10.3945/ajcn.112.045088,scopus,Health Sciences
10.3945/ajcn.112.045088,era,Medical And Health Sciences
10.3945/ajcn.112.045088,era,Engineering
10.1177/0969141314555350,altmetric,epidemiology
10.1177/0969141314555350,altmetric,publichealth
10.1177/0969141314555350,scopus,Medicine
10.1177/0969141314555350,scopus,Health Sciences
10.1177/0969141314555350,era,Public Health And Health Services
10.1186/s13195-016-0188-8,springer,Biomedicine
10.1186/s13195-016-0188-8,springer,Geriatric Psychiatry
10.1186/s13195-016-0188-8,springer,Geriatrics/Gerontology
10.1186/s13195-016-0188-8,springer,Neurology
10.1186/s13195-016-0188-8,springer,Neurosciences
10.1186/s13195-016-0188-8,era,Medical And Health Sciences
10.1016/j.regsciurbeco.2011.07.004,scopus,Social Sciences
10.1016/j.regsciurbeco.2011.07.004,scopus,"Economics, Econometrics and Finance"
10.1016/j.regsciurbeco.2011.07.004,era,Urban And Regional Planning
10.1016/j.regsciurbeco.2011.07.004,era,Applied Economics
10.1016/j.regsciurbeco.2011.07.004,era,Econometrics
10.1002/emmm.201303672,altmetric,molecularbiology
10.1002/emmm.201303672,era,Biological Sciences
10.1002/emmm.201303672,era,Medical And Health Sciences
10.1016/j.enpol.2012.02.051,scopus,Environmental Science
10.1016/j.enpol.2012.02.051,scopus,Physical Sciences
10.1016/j.enpol.2012.02.051,scopus,Energy
10.1016/j.enpol.2012.02.051,era,Multidisciplinary
10.1111/desc.12133,altmetric,psychology
10.1111/desc.12133,scopus,Life Sciences
10.1111/desc.12133,scopus,Social Sciences
10.1111/desc.12133,scopus,Psychology
10.1111/desc.12133,scopus,Neuroscience
10.1111/desc.12133,era,Psychology
10.1111/desc.12133,era,Cognitive Science
10.1111/desc.12133,era,Linguistics
10.1016/j.jaac.2011.11.003,altmetric,pediatrics
10.1016/j.jaac.2011.11.003,altmetric,psychiatry
10.1016/j.jaac.2011.11.003,scopus,Health Sciences
10.1016/j.jaac.2011.11.003,scopus,Social Sciences
10.1016/j.jaac.2011.11.003,scopus,Psychology
10.1016/j.jaac.2011.11.003,scopus,Medicine
10.1016/j.jaac.2011.11.003,era,Medical And Health Sciences
10.1016/j.jaac.2011.11.003,era,Psychology And Cognitive Sciences
10.5194/acp-15-973-2015,scopus,Earth and Planetary Sciences
10.5194/acp-15-973-2015,scopus,Physical Sciences
10.5194/acp-15-973-2015,era,Atmospheric Sciences
10.5194/acp-15-973-2015,era,Astronomical And Space Sciences
10.1016/j.healthplace.2014.05.006,altmetric,epidemiology
10.1016/j.healthplace.2014.05.006,altmetric,publichealth
10.1016/j.healthplace.2014.05.006,scopus,Medicine
10.1016/j.healthplace.2014.05.006,scopus,Social Sciences
10.1016/j.healthplace.2014.05.006,scopus,Health Sciences
10.1016/j.healthplace.2014.05.006,era,Public Health And Health Services
10.1016/j.healthplace.2014.05.006,era,Human Geography
10.1016/j.puhe.2015.10.012,altmetric,publichealth
10.1016/j.puhe.2015.10.012,scopus,Medicine
10.1016/j.puhe.2015.10.012,scopus,Health Sciences
10.1016/j.puhe.2015.10.012,era,Public Health And Health Services
10.1038/nrdp.2017.18,npg,Trauma
10.1038/nrdp.2017.18,npg,Spinal cord injury
10.1038/nrdp.2017.18,npg,Spinal cord
